customer_id,Number_of_transactions,Number of Products,amount_spent,Approved,Cancelled,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,year_of_birth,cutomer_age,address,postcode,state,country,property_valuation
2598,6,6,7871.62,6,0,Lindsay,Maydway,Male,23,1980-03-26,Senior Developer,Manufacturing,Affluent Customer,N,No,9.0,1980,37,2 Marquette Drive,2204,New South Wales,Australia,8
2599,7,7,7725.21,7,0,Pauly,Eilles,Female,9,1954-05-03,VP Marketing,Manufacturing,Mass Customer,N,No,5.0,1954,63,357 Elgar Alley,3910,Victoria,Australia,9
26,3,3,3943.12,3,0,Trixi,Ginnelly,Female,12,1978-06-10,Editor,Financial Services,Mass Customer,N,Yes,16.0,1978,39,52 Carey Alley,4740,Queensland,Australia,5
260,9,7,8587.0,9,0,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,1979,38,15 Straubel Way,4680,Queensland,Australia,2
2600,3,3,4973.54,3,0,Darnell,Wistance,Male,55,2001-03-03,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0,2001,16,37258 Stephen Place,4116,Queensland,Australia,9
2601,8,8,9798.03,8,0,Morgana,Wardel,Female,48,1975-01-18,Software Engineer III,Financial Services,Affluent Customer,N,No,13.0,1975,42,9 Cambridge Junction,2315,New South Wales,Australia,7
2602,8,8,7898.91,7,1,Jessamine,Butcher,Female,46,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,N,No,3.0,1977,40,10 American Alley,2066,New South Wales,Australia,12
2603,7,7,7817.94,7,0,Mercy,Jost,Female,44,1962-02-04,Nurse,Financial Services,High Net Worth,N,No,11.0,1962,55,84 Stuart Lane,3146,Victoria,Australia,11
2604,6,6,6086.83,6,0,Lewiss,Jaeggi,Male,91,1975-05-08,Account Executive,Retail,Mass Customer,N,Yes,7.0,1975,42,6 Carioca Avenue,3185,Victoria,Australia,9
2605,5,4,6656.209999999999,5,0,Had,Gilling,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,N,Yes,18.0,1965,52,75688 Maple Court,3618,Victoria,Australia,1
2606,10,9,12338.51,10,0,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,1978,39,906 Toban Lane,2093,New South Wales,Australia,10
2607,8,8,7870.34,8,0,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,1992,25,76085 Eagan Crossing,3071,Victoria,Australia,10
2608,7,7,4403.82,7,0,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,1975,42,28634 Nova Circle,3127,Victoria,Australia,12
2609,8,8,8362.17,8,0,Genvieve,Kobes,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,1964,53,34 Colorado Pass,2287,New South Wales,Australia,6
2610,8,6,8499.220000000001,8,0,Arliene,Bartolijn,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,N,No,10.0,1954,63,1031 Kennedy Way,4507,Queensland,Australia,7
2611,7,7,5700.59,7,0,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,1991,26,23426 Transport Center,2218,New South Wales,Australia,10
2612,2,2,1924.4700000000005,2,0,Bran,Sauven,Male,33,1969-04-30,Statistician I,Retail,Affluent Customer,N,No,18.0,1969,48,20 Del Mar Circle,2450,New South Wales,Australia,9
2620,8,7,8317.97,8,0,Henderson,Koubek,Male,26,1999-04-30,Civil Engineer,Manufacturing,Mass Customer,N,No,1.0,1999,18,61 Northfield Pass,2190,New South Wales,Australia,10
2621,7,7,6926.01,7,0,Moreen,Zoren,Female,24,1974-02-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,15.0,1974,43,536 Crowley Crossing,2167,New South Wales,Australia,7
2622,7,7,6595.22,7,0,Natty,Sisneros,Male,13,1979-12-10,Staff Accountant I,Financial Services,Mass Customer,N,No,16.0,1979,38,0 Erie Lane,4405,Queensland,Australia,1
2623,5,5,6916.33,5,0,Zackariah,Catteroll,Male,42,1982-07-28,Media Manager III,Property,Mass Customer,N,Yes,15.0,1982,35,9837 Granby Alley,2445,New South Wales,Australia,7
2625,4,4,3403.67,4,0,Kristal,McRobbie,Female,45,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8.0,1972,45,1567 Schiller Street,3810,Victoria,Australia,6
2626,4,4,4263.71,4,0,Gerome,Lawrenz,Male,42,1998-10-24,Account Coordinator,Property,Affluent Customer,N,Yes,4.0,1998,19,6 Warbler Road,2462,New South Wales,Australia,5
2627,6,6,9321.82,6,0,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,1971,46,383 Little Fleur Circle,2753,New South Wales,Australia,7
2628,4,4,4668.82,4,0,Giselbert,Gudyer,Male,29,2001-05-21,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1.0,2001,16,804 Shelley Junction,2567,New South Wales,Australia,7
2629,6,6,7374.25,5,1,Nomi,Bushell,Female,60,1976-08-13,Engineer IV,Entertainment,High Net Worth,N,No,19.0,1976,41,2 Beilfuss Plaza,2000,New South Wales,Australia,9
263,7,7,7902.84,7,0,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,1985,32,50 Everett Way,2064,New South Wales,Australia,9
2631,3,3,3539.6800000000003,3,0,Antonio,Brewis,Male,4,1995-05-11,Software Engineer I,Financial Services,Mass Customer,N,Yes,2.0,1995,22,34 Warrior Trail,2759,New South Wales,Australia,8
2634,3,3,2614.21,3,0,Silvester,Scowcroft,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0,1980,37,87 Elka Terrace,2034,New South Wales,Australia,12
2636,3,3,3411.77,3,0,Carly,Struys,Female,35,1974-01-05,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14.0,1974,43,701 Talisman Crossing,2000,New South Wales,Australia,10
2637,11,10,13895.71,11,0,Marcile,Christley,Female,28,1972-07-30,Help Desk Operator,Retail,Mass Customer,N,Yes,11.0,1972,45,518 Colorado Trail,2100,New South Wales,Australia,10
2638,10,10,9883.4,10,0,Moritz,Brognot,Male,1,1977-02-10,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15.0,1977,40,3 Forest Dale Lane,2100,New South Wales,Australia,11
2639,5,5,7255.96,5,0,Mufi,O'Kielt,Female,70,1986-07-03,Geologist IV,Entertainment,Mass Customer,N,Yes,10.0,1986,31,9 Huxley Hill,4503,Queensland,Australia,6
264,5,5,4018.37,4,1,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,N,No,11.0,1977,40,454 Green Ridge Avenue,2176,New South Wales,Australia,10
2644,2,2,1697.24,2,0,Brooke,Alastair,Male,72,1977-09-03,VP Sales,IT,Mass Customer,N,No,12.0,1977,40,008 6th Center,3141,Victoria,Australia,7
2645,6,5,5168.14,6,0,Ado,Yaldren,Male,20,2000-06-26,Technical Writer,IT,High Net Worth,N,Yes,1.0,2000,17,78 Shasta Place,2135,New South Wales,Australia,12
2646,5,5,4987.72,5,0,Jesselyn,Di Biaggi,Female,14,1972-10-11,Sales Representative,Retail,Mass Customer,N,Yes,17.0,1972,45,40 Veith Circle,4701,Queensland,Australia,1
2649,4,4,6633.45,4,0,Merwyn,MacPhail,Male,7,1986-01-16,Dental Hygienist,Health,Affluent Customer,N,Yes,20.0,1986,31,9521 Old Shore Trail,2769,New South Wales,Australia,10
265,4,4,4809.14,4,0,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,1965,52,19220 Evergreen Crossing,3195,Victoria,Australia,9
2650,6,6,5688.65,6,0,Candice,Patriskson,Female,33,1995-08-20,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10.0,1995,22,99 Homewood Place,4213,Queensland,Australia,8
2651,9,9,10138.01,8,1,Silvan,Ellison,Male,10,1978-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10.0,1978,39,6876 Mandrake Avenue,2298,New South Wales,Australia,6
2653,9,9,12316.0,9,0,Aylmer,Glenwright,Male,80,1995-01-05,Food Chemist,Health,Affluent Customer,N,No,1.0,1995,22,7163 2nd Point,3931,Victoria,Australia,8
2655,6,6,8575.35,6,0,York,Strongman,Male,56,1966-06-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15.0,1966,51,19 Fairview Road,4012,Queensland,Australia,3
2659,12,8,11948.48,12,0,Konstance,Elgey,Female,81,1974-06-14,Professor,Argiculture,High Net Worth,N,Yes,11.0,1974,43,882 Mitchell Place,4151,Queensland,Australia,4
266,4,4,4191.43,4,0,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,N,No,18.0,1989,28,109 Tomscot Avenue,2010,New South Wales,Australia,10
2661,5,5,5712.01,5,0,Dorrie,Meaden,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0,1976,41,17 South Crossing,2770,New South Wales,Australia,7
2662,9,9,10546.04,9,0,Louisette,Cullimore,Female,53,1977-12-21,Accountant IV,Property,Mass Customer,N,Yes,16.0,1977,40,648 Rigney Pass,2460,New South Wales,Australia,2
2663,5,4,7423.23,5,0,Royce,Pietrowicz,Male,69,1956-08-01,Environmental Tech,Health,Mass Customer,N,Yes,19.0,1956,61,1 Ronald Regan Hill,2756,New South Wales,Australia,8
2665,3,3,5364.68,3,0,Seth,Murdie,Male,43,1965-03-28,Project Manager,Telecommunications,Mass Customer,N,Yes,17.0,1965,52,4543 Service Terrace,2566,New South Wales,Australia,8
2666,4,3,4534.9,4,0,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,1971,46,0 Knutson Crossing,2151,New South Wales,Australia,8
2667,5,5,5817.66,5,0,Randene,Brown,Female,65,1958-07-17,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6.0,1958,59,28156 School Park,3188,Victoria,Australia,10
2668,5,5,3342.3,5,0,Allan,Govan,Male,27,1978-07-26,Senior Quality Engineer,Health,Mass Customer,N,No,18.0,1978,39,920 Manley Crossing,4226,Queensland,Australia,8
2669,3,3,3552.54,3,0,Carrol,Jordin,Male,95,1995-02-18,Business Systems Development Analyst,Property,Affluent Customer,N,No,1.0,1995,22,38 Armistice Lane,3250,Victoria,Australia,2
2670,3,3,3290.68,3,0,Cam,MacFadyen,Male,53,1977-05-13,VP Accounting,Financial Services,High Net Worth,N,Yes,18.0,1977,40,6988 Waxwing Hill,4700,Queensland,Australia,3
2672,8,8,8417.05,8,0,Talbert,Folliss,Male,21,1986-01-16,Clinical Specialist,Health,Affluent Customer,N,No,4.0,1986,31,8 Eagle Crest Circle,2137,New South Wales,Australia,12
2674,5,5,6395.9,5,0,Lynsey,Broady,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,N,No,5.0,1993,24,52408 Autumn Leaf Road,3030,Victoria,Australia,7
2675,5,5,5429.8,5,0,Dayle,Girardetti,Female,24,1973-02-25,Media Manager IV,Retail,Mass Customer,N,No,7.0,1973,44,4 Loomis Hill,2527,New South Wales,Australia,7
2676,6,5,7274.78,6,0,Stinky,Marlen,Male,33,1957-01-21,Product Engineer,Retail,Mass Customer,N,Yes,12.0,1957,60,1411 Jenifer Center,4670,Queensland,Australia,3
2678,5,5,5004.09,5,0,Amble,Tandy,Male,33,1976-12-30,Sales Associate,Health,Mass Customer,N,No,11.0,1976,41,59 Hoepker Lane,3191,Victoria,Australia,11
2679,6,5,5660.31,6,0,Padriac,Apple,Male,5,1990-06-06,Director of Sales,Financial Services,High Net Worth,N,No,10.0,1990,27,2864 Corscot Parkway,2756,New South Wales,Australia,8
268,4,4,5104.56,4,0,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0,1978,39,92 Lyons Place,2752,New South Wales,Australia,9
2680,9,9,9177.27,8,1,Noella,Firk,Female,0,1959-05-11,Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,1959,58,4658 Tennessee Street,3121,Victoria,Australia,11
2681,5,5,4606.83,5,0,Liza,LeEstut,Female,78,1974-09-15,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18.0,1974,43,53485 Sycamore Junction,3192,Victoria,Australia,8
2682,8,5,6122.34,8,0,Annamarie,Bouzan,Female,54,1987-11-01,Accountant III,Manufacturing,High Net Worth,N,Yes,20.0,1987,30,446 Warrior Pass,4740,Queensland,Australia,5
2684,9,8,11938.04,9,0,Erastus,Payley,Male,96,1964-03-14,Health Coach IV,Health,Mass Customer,N,Yes,12.0,1964,53,111 Hooker Avenue,4860,Queensland,Australia,2
2686,11,10,13237.88,11,0,Cully,Takos,Male,63,1996-05-21,Automation Specialist II,Financial Services,Affluent Customer,N,No,4.0,1996,21,16639 Bunting Circle,3174,Victoria,Australia,8
2687,7,7,6724.23,7,0,Fabe,Smallbone,Male,67,1962-01-28,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20.0,1962,55,40923 Truax Drive,2208,New South Wales,Australia,10
2688,3,3,3018.69,3,0,Shelden,Lorent,Male,53,1977-05-18,Database Administrator III,Property,Mass Customer,N,No,13.0,1977,40,22 Moulton Place,4878,Queensland,Australia,4
269,5,5,5215.37,5,0,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0,1954,63,47 Jana Junction,3802,Victoria,Australia,7
2690,4,4,5860.55,4,0,Sissie,Giordano,Female,17,1980-11-06,Registered Nurse,Health,Affluent Customer,N,Yes,12.0,1980,37,39746 Eliot Center,2177,New South Wales,Australia,9
2691,8,8,8562.05,8,0,Stearn,Boutton,Male,41,1975-11-03,Librarian,Entertainment,Mass Customer,N,No,18.0,1975,42,7 Springview Lane,2256,New South Wales,Australia,6
2692,3,2,1662.12,3,0,Jacklyn,Bromehed,Female,57,1988-12-19,Research Associate,Health,High Net Worth,N,Yes,22.0,1988,29,8658 Maple Wood Plaza,3020,Victoria,Australia,7
2693,6,5,5128.639999999999,6,0,Abram,Phillipson,Male,91,1968-04-11,Research Assistant III,Health,High Net Worth,N,Yes,16.0,1968,49,03 Old Shore Terrace,4078,Queensland,Australia,7
2694,4,4,2766.09,4,0,Teddi,De la Yglesias,Female,48,1985-12-28,Quality Engineer,Retail,Mass Customer,N,No,6.0,1985,32,99565 Warrior Alley,4510,Queensland,Australia,3
2695,9,7,11703.11,9,0,Kippy,Heater,Female,88,1976-08-16,Statistician II,Manufacturing,Mass Customer,N,Yes,19.0,1976,41,718 Fair Oaks Point,2068,New South Wales,Australia,12
2698,7,7,9054.05,7,0,Nedi,MacClay,Female,19,1974-06-15,Administrative Officer,Health,High Net Worth,N,No,20.0,1974,43,77196 West Crossing,2166,New South Wales,Australia,8
2699,5,4,3428.76,5,0,Michal,Woltering,Male,93,1978-05-25,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16.0,1978,39,7 Fordem Point,3057,Victoria,Australia,7
27,7,7,7679.97,7,0,Garvin,Klees,Male,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,1978,39,96 Texas Plaza,3218,Victoria,Australia,7
2702,9,9,12880.3,9,0,Saraann,Gilliard,Female,34,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,1976,41,8598 Nova Parkway,2758,New South Wales,Australia,9
2704,3,3,1517.27,3,0,Orlando,Gniewosz,Male,6,1999-02-08,Account Representative IV,Retail,Affluent Customer,N,Yes,3.0,1999,18,3 Vermont Alley,2261,New South Wales,Australia,5
2705,9,9,12147.34,9,0,Madalena,MacCaughey,Female,11,1996-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3.0,1996,21,7107 Manitowish Road,4815,Queensland,Australia,2
2706,3,3,2769.36,3,0,Kelly,Bilyard,Male,59,1964-07-21,Desktop Support Technician,Retail,Affluent Customer,N,No,6.0,1964,53,9304 Birchwood Junction,2070,New South Wales,Australia,12
2707,3,3,3934.6,3,0,Tabb,Haberjam,Male,56,1988-12-26,Account Coordinator,Property,High Net Worth,N,Yes,5.0,1988,29,91655 Rowland Point,4123,Queensland,Australia,8
271,2,2,2293.0200000000004,2,0,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,N,No,4.0,1991,26,6262 Elgar Avenue,4735,Queensland,Australia,2
2711,6,6,6439.08,6,0,Steven,Keetley,Male,52,1970-08-31,Biostatistician II,Health,Affluent Customer,N,No,6.0,1970,47,9235 Walton Park,2095,New South Wales,Australia,11
2712,6,5,6967.02,6,0,Carissa,Hassent,Female,0,1987-06-26,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11.0,1987,30,18652 Springs Plaza,2259,New South Wales,Australia,7
2713,3,3,3426.37,3,0,Hadlee,Mackro,Male,55,1954-11-03,Statistician II,Retail,Affluent Customer,N,Yes,5.0,1954,63,29895 Crest Line Point,2049,New South Wales,Australia,11
2714,5,4,4081.81,5,0,Emmy,Jenton,Female,50,1998-03-17,Occupational Therapist,Health,High Net Worth,N,Yes,1.0,1998,19,65 Sunbrook Road,2284,New South Wales,Australia,4
2715,5,5,6644.62,5,0,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,1962,55,75 Loftsgordon Hill,3147,Victoria,Australia,11
2717,10,10,10140.5,10,0,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,1981,36,6994 Hanson Place,2580,New South Wales,Australia,5
2719,3,3,3061.49,3,0,Alleyn,Clear,Male,69,1988-08-24,Teacher,Telecommunications,Affluent Customer,N,Yes,6.0,1988,29,62 Linden Drive,4209,Queensland,Australia,4
272,7,7,7345.17,7,0,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,N,Yes,1.0,1987,30,5668 Corscot Circle,2065,New South Wales,Australia,12
2720,5,3,5273.07,5,0,Shirline,Yellowlee,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,N,No,10.0,1983,34,831 Daystar Circle,2038,New South Wales,Australia,12
2723,8,8,10565.12,8,0,Morganne,Smitham,Female,71,1978-04-20,Associate Professor,Manufacturing,Mass Customer,N,Yes,18.0,1978,39,8941 Harbort Point,2148,New South Wales,Australia,9
2724,4,4,4604.3,4,0,Gerome,Dutteridge,Male,92,1994-01-10,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4.0,1994,23,3 Independence Street,4073,Queensland,Australia,6
2725,4,4,2094.38,4,0,Sibylla,Langmuir,Female,20,1965-06-19,Senior Quality Engineer,Property,Affluent Customer,N,No,11.0,1965,52,8 Holmberg Street,2444,New South Wales,Australia,7
2726,10,10,10263.47,10,0,Bradford,Monkton,Male,49,1976-03-18,Administrative Officer,Financial Services,Affluent Customer,N,No,4.0,1976,41,15776 Thackeray Alley,2261,New South Wales,Australia,7
2727,5,5,8567.85,5,0,Kim,Gabbitis,Female,88,1988-07-22,Administrative Officer,Financial Services,High Net Worth,N,Yes,2.0,1988,29,05 Lerdahl Place,4215,Queensland,Australia,6
2728,8,8,9659.77,8,0,Imojean,Atyeo,Female,55,1959-03-26,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,1959,58,512 Forest Run Center,3188,Victoria,Australia,11
2730,7,7,4649.51,7,0,Taddeo,Karlicek,Male,15,1960-11-27,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11.0,1960,57,63 International Drive,4165,Queensland,Australia,7
2731,4,4,2409.89,4,0,Meagan,Ferry,Female,74,2000-05-18,Accounting Assistant III,Retail,Mass Customer,N,Yes,1.0,2000,17,04 Schmedeman Court,2196,New South Wales,Australia,10
2732,10,10,6703.58,10,0,Clarine,Yushkin,Female,36,1961-03-01,Help Desk Operator,Health,Mass Customer,N,No,7.0,1961,56,5705 Spaight Place,3067,Victoria,Australia,9
2733,10,9,13266.62,10,0,Jordanna,Skyme,Female,89,1985-03-07,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,17.0,1985,32,81254 Buhler Trail,4740,Queensland,Australia,2
2735,2,2,1340.77,2,0,Ricoriki,Burree,Male,18,1958-09-06,Associate Professor,Financial Services,High Net Worth,N,Yes,14.0,1958,59,313 Mifflin Center,4504,Queensland,Australia,5
2738,5,5,5189.82,4,1,Lurleen,Shoebridge,Female,77,1997-01-06,Research Nurse,Health,Mass Customer,N,No,5.0,1997,20,8476 Village Green Park,2774,New South Wales,Australia,9
2739,2,2,743.0500000000001,2,0,Alair,Cullingford,Male,48,1985-07-18,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,15.0,1985,32,45454 Spenser Center,3149,Victoria,Australia,12
274,4,4,2597.6800000000003,4,0,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,N,Yes,14.0,1976,41,32062 Oak Terrace,3205,Victoria,Australia,8
2740,8,8,10497.95,8,0,Godiva,Bulward,Female,61,1963-02-02,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12.0,1963,54,28820 Monica Circle,2226,New South Wales,Australia,7
2741,3,3,3056.2200000000003,2,1,Reinwald,Sinkins,Male,6,1999-02-28,Statistician II,Property,High Net Worth,N,No,4.0,1999,18,259 Summerview Center,4740,Queensland,Australia,2
2742,3,3,3741.05,3,0,Osgood,Risby,Male,50,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,1979,38,82206 Dennis Place,4124,Queensland,Australia,8
2743,2,2,2956.8,2,0,Carr,Muckley,Male,67,1979-05-25,Social Worker,Health,High Net Worth,N,Yes,20.0,1979,38,5837 Hayes Court,2113,New South Wales,Australia,11
2744,3,3,3148.36,3,0,Bjorn,Isitt,Male,59,1999-01-25,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3.0,1999,18,33297 Hoepker Way,2843,New South Wales,Australia,1
2745,2,2,3322.62,2,0,Moyra,Mount,Female,8,1977-01-06,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18.0,1977,40,198 Garrison Pass,2767,New South Wales,Australia,8
2746,3,3,3056.2200000000003,3,0,Carmelia,Egle of Germany,Female,97,1953-10-25,Actuary,Financial Services,High Net Worth,N,Yes,7.0,1953,64,77 Golf Course Junction,3027,Victoria,Australia,8
2748,4,4,3952.7,4,0,Dolorita,Dufaur,Female,96,1967-08-29,Quality Engineer,Financial Services,Mass Customer,N,No,4.0,1967,50,4320 Toban Avenue,2260,New South Wales,Australia,11
2749,1,1,1061.56,1,0,Cale,Cunningham,Male,3,1979-01-12,Sales Representative,Retail,Mass Customer,N,No,5.0,1979,38,129 Mallory Junction,2196,New South Wales,Australia,10
2751,8,7,9856.48,8,0,Cordell,Coxhell,Male,94,1979-07-27,Sales Associate,Retail,High Net Worth,N,Yes,12.0,1979,38,25 Ronald Regan Point,4035,Queensland,Australia,7
2752,4,4,5737.59,4,0,Cissiee,Jobern,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,1960,57,79 Eggendart Trail,3977,Victoria,Australia,8
2753,11,11,9649.8,11,0,Bale,Ney,Male,26,1985-02-12,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,1985,32,744 Hazelcrest Way,2155,New South Wales,Australia,9
2755,13,11,14088.24,13,0,Karen,La Wille,Female,66,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1.0,1999,18,2241 Pearson Plaza,4503,Queensland,Australia,6
2759,5,5,5619.73,5,0,Melodee,Hendrik,Female,16,2001-11-14,Operator,Health,Affluent Customer,N,Yes,1.0,2001,16,68111 Bartillon Court,3995,Victoria,Australia,3
2760,5,5,5241.94,5,0,Early,Saggs,Male,55,1976-04-19,Teacher,Property,Mass Customer,N,No,11.0,1976,41,18 School Alley,4655,Queensland,Australia,3
2763,9,9,6496.64,9,0,Dalila,Snawdon,Female,30,1979-03-04,Actuary,Financial Services,Mass Customer,N,Yes,10.0,1979,38,5772 Ridgeway Place,3066,Victoria,Australia,10
2766,6,5,8740.06,6,0,Rozanna,Chartman,Female,93,1989-03-19,Financial Advisor,Financial Services,High Net Worth,N,Yes,8.0,1989,28,95 Meadow Valley Plaza,2203,New South Wales,Australia,9
2767,3,3,2597.41,3,0,Sybil,Scramage,Female,84,1988-02-22,Desktop Support Technician,Property,High Net Worth,N,No,22.0,1988,29,14 Pennsylvania Alley,2225,New South Wales,Australia,10
2768,6,6,6811.9400000000005,6,0,Forest,Knowling,Male,86,1995-09-26,Executive Secretary,Manufacturing,Mass Customer,N,No,3.0,1995,22,9 Cascade Junction,2016,New South Wales,Australia,12
2769,6,5,8004.25,6,0,Trevor,Itschakov,Male,31,1978-09-10,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15.0,1978,39,077 Clemons Road,2203,New South Wales,Australia,11
2770,9,9,13728.7,9,0,Olvan,Loadwick,Male,24,1977-01-30,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13.0,1977,40,3 Buena Vista Crossing,2444,New South Wales,Australia,6
2771,5,5,8579.48,5,0,Jamie,Gildersleeve,Female,6,1969-10-05,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0,1969,48,83007 Bartillon Lane,2830,New South Wales,Australia,4
2772,5,5,5138.68,5,0,Reynolds,Vreede,Male,15,1954-10-25,Quality Engineer,Property,Affluent Customer,N,Yes,13.0,1954,63,542 Hayes Plaza,2750,New South Wales,Australia,9
2773,4,3,4179.19,4,0,Page,Farthin,Male,69,1976-03-21,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20.0,1976,41,0 Debs Lane,3204,Victoria,Australia,7
2777,6,6,6216.71,6,0,Dita,Darlison,Female,0,1997-02-26,Safety Technician III,Health,Mass Customer,N,Yes,1.0,1997,20,39 Badeau Court,2572,New South Wales,Australia,8
2778,5,5,5669.9,5,0,Micheil,Pockey,Male,50,1978-08-13,Paralegal,Financial Services,Mass Customer,N,No,12.0,1978,39,0 Summit Trail,2287,New South Wales,Australia,5
2780,5,4,6150.43,5,0,Papageno,Beare,Male,77,1985-11-16,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,1985,32,4362 Morningstar Place,4869,Queensland,Australia,2
2781,4,4,4131.86,4,0,Linnea,Jeacop,Female,4,1997-09-01,VP Sales,Financial Services,Affluent Customer,N,Yes,5.0,1997,20,99 Alpine Lane,3064,Victoria,Australia,7
2782,5,4,4995.43,5,0,Gillian,Scrimshire,Female,91,1988-05-11,Tax Accountant,IT,Mass Customer,N,No,12.0,1988,29,39 Lindbergh Drive,2170,New South Wales,Australia,8
2783,11,11,9019.44,11,0,Antonin,Gleaves,Male,14,1978-08-24,Sales Representative,Retail,Affluent Customer,N,Yes,7.0,1978,39,13392 Emmet Parkway,2171,New South Wales,Australia,9
2784,3,3,2423.2200000000003,3,0,Thurston,McKennan,Male,6,1989-08-09,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,1989,28,526 Schiller Road,4157,Queensland,Australia,7
2785,6,6,9232.95,6,0,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,No,8.0,1981,36,677 Golden Leaf Junction,4054,Queensland,Australia,6
2786,6,6,4372.3,6,0,Hubie,Bottoner,Male,94,1968-01-21,Accountant III,Health,Mass Customer,N,Yes,11.0,1968,49,59901 Bartelt Terrace,4069,Queensland,Australia,9
2788,11,10,17258.940000000002,11,0,Melantha,Pickburn,Female,45,1968-08-06,Social Worker,Health,Affluent Customer,N,No,4.0,1968,49,282 Esker Crossing,3150,Victoria,Australia,10
